ID,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Period,gyear,12GradAge,GradAge,AverageScore,Acadperf,time_gap,Employability_Score
1095129,300000,2015-03-01,2024-03-25,engineer,Hyderabad,m,1992,74.0,cbse,2010,69.0,cbse,2,B.Tech/B.E.,EC,65.3,Madhya Pradesh,1970,700,700,690,0.849802713510871,475,0,0,0,0,0,0,-0.159,0.8784,0.3174,0.0192,0.6721,9,1970,18,22,696.6666666666666,164.76666666666665,45.16084873374401,69.82580635961196
1063434,175000,2014-01-01,2015-02-01,rf engineer,Gurgaon,m,1990,68.3,state board,2008,81.3,state,2,B.Tech/B.E.,EC,76.0,Madhya Pradesh,1970,385,435,570,0.943272157866555,0,452,0,0,0,0,0,0.1282,-0.1206,-0.9122,0.0192,0.0973,1,1970,18,20,463.3333333333333,174.93333333333334,44.0,52.41701643597623
329579,100000,2011-12-01,2013-06-01,android developer,Kolkata,m,1989,75.62,cbse,2006,59.0,cbse,2,MCA,CS,83.52,West Bengal,1970,355,575,615,0.915418434836364,554,0,0,0,0,0,0,-0.1855,1.1248,0.2366,-0.17277,-0.1295,2,1970,17,19,515.0,162.46,41.91375770020534,58.7415922415445
214364,190000,2014-02-01,2015-03-01,junior engineer,Noida,m,1991,73.0,cbse,2008,76.2,cbse,2,B.Tech/B.E.,EC,61.5,Uttar Pradesh,1970,435,285,355,0.229481754911755,335,266,0,0,0,0,0,-1.0355,-3.2434,-0.9245,-0.5253,-2.3412,1,1970,17,21,358.3333333333333,169.7,44.0848733744011,47.6134043366572
220779,435000,2011-07-01,2015-04-01,system engineer,Gurgaon,m,1988,82.8,cbse,2006,80.4,cbse,1,B.Tech/B.E.,EC,80.7,Punjab,1970,475,545,585,0.824666400671332,0,400,0,0,0,0,0,-0.1082,-1.2153,-1.3599,-0.6428,-0.1295,4,1970,18,18,535.0,190.1,41.49486652977413,56.95087149635854
109571,600000,2011-11-01,2012-11-01,marketing analyst,Secunderabad,f,1988,78.0,ssc,2006,82.0,state,2,B.Tech/B.E.,EC,61.0,Andhra Pradesh,1970,405,465,425,0.0233121682429863,345,166,0,0,0,0,0,0.2009,0.8128,-0.344,-0.5253,0.6603,1,1970,18,18,431.6666666666667,180.33333333333331,41.831622176591374,51.11927981629742
682141,145000,2014-04-01,2014-09-01,programmer,New Delhi,m,1988,54.8,state board,2007,61.6,state,2,MCA,CS,73.3,Uttar Pradesh,1970,415,645,735,0.968237495890543,605,0,0,0,0,0,0,0.1282,-0.1206,-1.3733,-1.1218,-0.4776,0,1970,19,18,598.3333333333334,140.83333333333334,44.24640657084189,65.53247842654636
1017485,200000,2014-06-01,2024-03-25,process executive,Gurgaon,f,1991,72.8,cbse,2008,63.0,cbse,2,MCA,CS,73.6,Delhi,1970,560,580,620,0.486747008438193,515,0,376,0,0,0,0,0.1282,-0.2871,-0.2974,-1.3753,0.6721,10,1970,17,21,586.6666666666666,160.33333333333334,44.41341546885695,72.1557218449966
308991,250000,2013-08-01,2014-12-01,sql developer,Meerut,f,1991,68.0,up board,2009,64.0,state,2,B.Tech/B.E.,CS,70.0,Uttar Pradesh,1970,465,335,355,0.450876584483451,395,0,0,0,0,0,0,0.9737,0.6568,0.672,1.3549,0.6603,1,1970,18,21,385.0,155.33333333333334,43.58110882956879,44.43844778204502
345243,500000,2013-06-01,2024-03-25,software engineer,Gurgaon,f,1989,93.6,cbse,2007,86.4,cbse,2,B.Tech/B.E.,CS,77.7,Uttar Pradesh,1970,605,635,525,0.793580614548506,495,0,0,0,0,0,0,-0.5719,0.1888,-0.4891,-0.407769999999999,-0.643,11,1970,18,19,588.3333333333334,205.9,43.41409993155373,63.51066697449468
1082762,325000,2014-12-01,2015-04-01,systems engineer,Kolkata,m,1991,90.4,icse,2010,89.8,icse,2,B.Tech/B.E.,CS,86.0,West Bengal,1970,665,545,655,0.991230625262871,655,0,592,0,0,0,0,0.4155,0.7119,-1.0659,-0.8682,-0.6692,1,1970,19,21,621.6666666666666,208.86666666666665,44.91444216290212,85.16092421695055
1106129,230000,2014-07-01,2015-03-01,software engineer,Jaipur,m,1993,92.5,state board,2010,77.6,cbse,2,B.Tech/B.E.,CS,78.3,Haryana,1970,430,510,605,0.978799292641428,645,0,561,0,0,0,0,0.4155,0.3789,-0.1437,-1.1218,0.4805,1,1970,17,23,515.0,196.2,44.49555099247091,75.54540372525003
471396,245000,2013-09-01,2015-04-01,assistant manager,Gurgaon,m,1991,82.2,cbse,2009,82.4,cbse,2,B.Tech/B.E.,ME,73.0,Haryana,1970,515,565,505,0.607034038145014,0,0,0,409,0,0,0,0.6646,1.4368,-0.344,-1.1128,0.3049,2,1970,18,21,528.3333333333334,188.93333333333337,43.66598220396988,56.35882174102763
806636,240000,2014-01-01,2014-03-01,sales associate,Bengaluru,m,1992,82.2,cbse,2010,69.8,cbse,2,B.Tech/B.E.,EC,62.2,Uttarakhand,1970,520,560,650,0.207392169717661,0,260,0,0,0,0,0,-1.1644,0.0459,1.2396,1.9207,-0.2859,0,1970,18,22,576.6666666666666,172.73333333333335,44.0,55.489478413162544
123182,160000,2014-01-01,2014-04-01,web developer,Chandigarh,f,1989,78.0,cbse,2007,66.67,cbse,2,MCA,CS,64.67,Rajasthan,1970,365,464,375,0.23780283983757,425,0,315,0,0,0,0,-1.1644,-0.1206,-0.2974,-1.2486,0.8637,0,1970,18,19,401.3333333333333,166.2266666666667,44.0,54.2900893130358
661327,325000,2014-02-01,2024-03-25,system engineer,Chennai,f,1991,73.0,cbse,2009,76.0,cbse,2,B.Tech/B.E.,EC,78.9,Rajasthan,1970,510,450,665,0.538386892985096,0,333,0,0,0,366,0,-0.0154,-0.7866,-0.4511,-1.8824,1.247,10,1970,18,21,541.6666666666666,175.3,44.0848733744011,64.54024844312107
309911,100000,2012-03-01,2013-01-01,research analyst,udaipur,f,1989,73.83,rbse,2005,72.0,state,2,MCA,CS,72.0,Rajasthan,1970,485,375,445,0.488347976782714,405,0,0,0,0,0,0,-0.5719,0.5008,0.3817,0.6498,-0.7615,1,1970,16,19,435.0,169.82999999999998,42.16290212183436,48.82870828803015
582336,335000,2013-08-01,2015-04-01,system engineer,Noida,m,1992,86.33,cbse,2009,85.8,cbse,1,B.Tech/B.E.,EC,79.8,Delhi,1970,570,555,780,0.998680245681687,545,566,0,0,0,446,0,-0.0154,-0.1206,0.01,0.0192,-0.0943,2,1970,17,22,635.0,198.73,43.58110882956879,93.50159036759635
754239,150000,2014-03-01,2024-03-25,software engineer,hyderabad ,m,1991,70.3,state board,2009,89.1,state,2,B.Tech/B.E.,CS,68.18,Telangana,1970,505,440,565,0.622642915849938,0,0,0,0,0,0,0,-0.5899,0.2124,0.4711,-1.8824,-1.244,10,1970,18,21,503.3333333333333,182.12666666666664,44.16153319644079,44.016271134230436
663821,180000,2013-12-01,2014-06-01,site engineer,New Delhi,m,1991,68.6,cbse,2008,59.2,cbse,2,B.Tech/B.E.,EC,67.9,Uttar Pradesh,1970,275,350,400,0.163630926631106,335,0,0,0,313,0,0,1.4208,1.3779,1.0859,-1.7556,0.8637,1,1970,17,21,341.6666666666667,150.43333333333334,43.9151266255989,47.308309143660296
352449,350000,2013-11-01,2024-03-25,systems engineer,Mumbai,m,1990,81.86,cbse,2008,67.74,cbse,2,B.Tech/B.E.,EC,72.22,Maharashtra,1970,445,435,575,0.538386892985096,505,333,0,0,0,260,0,0.3555,0.6568,0.2366,1.1199,-0.0506,11,1970,18,20,485.0,173.67333333333332,43.832991101984945,69.93243334705707
196682,420000,2012-07-01,2024-03-25,engineer,Bengaluru,m,1989,56.0,cbse,2007,62.0,cbse,2,B.Tech/B.E.,EC,69.0,Uttar Pradesh,1970,355,425,555,0.824666400671332,255,400,0,0,0,366,0,0.6646,-0.7473,0.3817,-0.1727,0.3444,12,1970,18,19,445.0,141.0,42.496919917864474,64.31867484609661
47709,325000,2010-09-01,2012-08-01,software engineer,Mumbai,m,1988,88.0,maharashtra state board for ssc,2006,78.0,state,1,B.Tech/B.E.,CS,54.0,Maharashtra,1970,615,605,605,0.600057182338341,435,0,0,0,0,0,0,-1.1901,-0.9033,-0.6343,0.1798,-0.7615,2,1970,18,18,608.3333333333334,184.0,40.6652977412731,62.244619043188116
988792,200000,2014-01-01,2014-07-01,graduate trainee engineer,Noida,f,1989,68.0,cbse,2008,74.0,cbse,2,MCA,CS,76.0,Uttar Pradesh,1970,360,545,520,0.744758354008939,415,0,438,0,0,0,0,-0.0154,-0.7866,0.7785,0.9066,0.4805,0,1970,19,19,475.0,167.33333333333334,44.0,63.130783863099175
641272,335000,2014-02-01,2024-03-25,application developer,Pune,f,1992,86.8,state board,2009,91.7,state,2,B.Tech/B.E.,EC,79.75,Telangana,1970,650,585,735,0.694479327708463,0,366,0,0,0,0,0,0.99,0.8784,-0.1437,-0.8682,-0.6692,10,1970,17,22,656.6666666666666,205.08333333333331,44.0848733744011,65.49867208063692
587580,240000,2013-04-01,2024-03-25,software engineer,Noida,m,1991,65.0,uttar pradesh board,2008,61.0,state,2,B.Tech/B.E.,CS,69.9,Uttar Pradesh,1970,485,475,620,0.735795709224656,475,0,0,0,0,0,0,0.2718,0.7119,1.8543,-0.7415,1.0554,11,1970,17,21,526.6666666666666,149.3,43.24709103353867,56.93786398696968
258861,250000,2012-02-01,2014-05-01,front end developer,Jodhpur,m,1989,55.5,rbse,2007,59.38,state,2,B.Tech/B.E.,CS,64.4,Rajasthan,1970,485,495,575,0.819416529835888,505,0,0,0,0,0,0,-0.4173,1.1248,-1.2148,-0.0552,0.3444,2,1970,18,19,518.3333333333334,136.34666666666666,42.08350444900753,56.6496183597632
837923,360000,2013-12-01,2015-03-01,junior engineer,Bengaluru,m,1993,78.0,cbse,2008,73.4,cbse,2,B.Tech/B.E.,CS,69.0,Delhi,1970,850,680,735,0.998876108102859,715,0,653,0,0,0,0,1.1336,0.7119,0.9322,-1.1218,-0.6692,2,1970,15,23,755.0,174.4,43.9151266255989,96.87493461894547
35694,180000,2013-01-01,2013-12-01,system engineer,Sahibabad,m,1989,84.8,cbse,2006,85.8,cbse,2,B.Tech/B.E.,EC,67.0,Delhi,1970,475,605,605,0.229481754911755,425,266,0,0,0,0,0,0.0464,-0.1232,-1.0697,1.0024,-0.2875,0,1970,17,19,561.6666666666666,192.9333333333333,43.00068446269678,65.79200592542362
810345,150000,2014-07-01,2024-03-25,production engineer,Ghaziabad,m,1990,71.17,state board,2008,61.2,state,2,B.Tech/B.E.,EC,64.4,Uttar Pradesh,1970,360,525,650,0.207392169717661,325,260,0,0,0,516,0,-0.3027,0.0459,0.1637,0.0192,-0.2859,10,1970,18,20,511.6666666666667,153.83666666666667,44.49555099247091,71.32168129178996
1203490,95000,2014-11-01,2024-03-25,graduate trainee engineer,Faridabad,m,1992,59.0,cbse,2010,55.0,cbse,2,B.Tech/B.E.,ME,66.0,Uttarakhand,1970,325,410,370,0.328746378624932,0,0,0,346,0,0,0,-3.1752,-0.1206,0.4711,1.6672,0.4805,10,1970,18,22,368.3333333333333,136.0,44.832306639288156,41.39860291971361
614210,225000,2013-12-01,2024-03-25,technical support engineer,Bengaluru,m,1992,87.0,cbse,2010,76.8,cbse,2,B.Tech/B.E.,EC,69.93,Punjab,1970,720,620,500,0.938399136791175,0,0,0,0,553,0,0,-0.4463,-0.1206,-0.1437,0.9066,-1.8189,11,1970,18,22,613.3333333333334,187.11,43.9151266255989,66.1418405124816
82986,420000,2011-02-01,2014-02-01,production engineer,Neemrana,m,1989,58.5,up board,2005,67.4,state,2,B.Tech/B.E.,EC,72.0,Uttar Pradesh,1970,405,595,625,0.960603251997053,435,466,0,0,0,0,0,-1.0355,0.1888,0.8171,-1.4653,0.1864,3,1970,16,19,541.6666666666666,149.9,41.08418891170431,68.88763953488866
857222,260000,2014-03-01,2024-03-25,data analyst,Gurgaon,m,1990,77.6,cbse,2008,72.6,cbse,2,B.Tech/B.E.,CS,63.22,Jammu and Kashmir,1970,475,645,735,0.864685413370085,525,0,0,0,0,0,0,-1.1644,-0.2871,-1.2196,2.4278,0.0973,10,1970,18,20,618.3333333333334,171.2733333333333,44.16153319644079,65.27434781357138
525682,360000,2013-03-01,2024-03-25,software engineer,Bengaluru,m,1990,83.66,board of secondary education,2008,93.9,state,2,B.Tech/B.E.,CS,73.31,Telangana,1970,485,640,735,0.930370607202691,565,0,0,0,0,0,0,1.2056,0.9688,-0.4891,-0.6134,0.0284,11,1970,18,20,620.0,201.99666666666667,43.162217659137575,67.4705701927526
1270682,205000,2014-09-01,2024-03-25,software developer,Chennai,m,1993,89.4,state board,2010,94.5,state,2,B.Tech/B.E.,CS,74.0,Tamil Nadu,1970,490,445,405,0.0800552813405495,385,0,253,0,0,0,0,1.9953,1.5444,-1.2196,-1.7556,1.247,10,1970,17,23,446.6666666666667,208.56666666666663,44.6652977412731,56.4087245202748
606946,350000,2014-10-01,2024-03-25,software engineer,Bengaluru,m,1992,91.68,state board,2009,69.16,state,2,B.Tech/B.E.,CS,66.0,Karnataka,1970,555,610,590,0.987207085890868,645,0,0,0,0,0,0,-0.5899,0.0459,0.7785,-0.995,-0.0943,10,1970,17,22,585.0,182.84,44.747433264887064,66.03623656529375
320298,500000,2012-11-01,2024-03-25,business analyst consultant,Bengaluru,m,1989,69.3,board of secondary school education,2006,89.6,state,2,MCA,CS,74.0,Andhra Pradesh,1970,405,455,555,0.670743151433127,455,0,0,0,0,0,0,-0.2628,0.2668,0.5994,-0.2902,-1.0774,12,1970,17,19,471.6666666666667,183.56666666666663,42.83367556468173,53.288607247150836
676260,335000,2013-11-01,2024-03-25,quality assurance analyst,Bengaluru,m,1991,81.6,cbse,2009,76.4,cbse,2,B.Tech/B.E.,EL,72.65,Madhya Pradesh,1970,450,525,720,0.243208656725607,0,0,0,0,340,0,0,-1.308,0.3789,0.4711,-0.6147,-0.0943,11,1970,18,21,565.0,182.21666666666667,43.832991101984945,57.211756224116634
331083,335000,2012-11-01,2015-04-01,system engineer,Chennai,m,1991,89.9,ssc,2008,90.1,state,2,B.Tech/B.E.,CS,74.5,Telangana,1970,525,455,515,0.488347976782714,405,0,0,0,0,0,0,0.9737,0.9688,-1.0334,-1.4653,-0.2875,3,1970,17,21,498.3333333333333,204.83333333333331,42.83367556468173,54.406908894806094
1113276,180000,2014-07-01,2015-03-01,software engineer,Noida,m,1992,84.0,cbse,2010,81.0,cbse,2,B.Tech/B.E.,CS,75.0,Haryana,1970,755,570,570,0.953899775079926,485,0,530,0,0,0,0,-0.3027,0.7119,-0.1437,-0.7415,-1.4356,1,1970,18,22,631.6666666666666,190.0,44.49555099247091,79.32370220433747
568835,180000,2012-05-01,2012-07-01,.net web developer,Jaipur,m,1991,77.2,cbse,2008,79.8,cbse,1,B.Tech/B.E.,CS,74.0,Uttar Pradesh,1970,415,450,500,0.450876584483451,395,0,0,0,0,0,0,-0.4463,-0.1206,-0.4511,0.653,-0.2859,0,1970,17,21,455.0,181.66666666666663,42.32991101984942,50.4152191336033
620412,300000,2014-02-01,2024-03-25,project engineer,Bengaluru,m,1992,86.4,cbse,2009,95.8,state,2,B.Tech/B.E.,EC,84.85,Telangana,1970,485,665,705,0.376059586651545,0,300,0,0,0,0,0,0.2718,-0.7866,-0.4511,-0.8682,-2.2021,10,1970,17,22,618.3333333333334,210.4833333333333,44.0848733744011,61.280231015998126
306978,330000,2011-07-01,2024-03-25,quality analyst,New Delhi,m,1987,69.0,icse,2005,58.0,state,2,B.Tech/B.E.,CS,61.0,Uttar Pradesh,1970,565,535,545,0.765673581234011,485,0,0,0,0,0,0,-1.4992,0.9688,-0.344,0.5323,0.3444,13,1970,18,17,548.3333333333334,147.33333333333334,41.49486652977413,58.45971496910886
1120667,220000,2013-08-01,2024-03-25,software test engineer,Bengaluru,f,1991,70.0,state board,2007,67.0,state,2,B.Tech/B.E.,CS,72.89,Uttar Pradesh,1970,370,425,430,0.144789889482462,325,0,284,0,0,0,0,0.4155,0.3789,1.0859,0.2727,0.2889,11,1970,16,21,408.3333333333333,161.29666666666668,43.58110882956879,51.76567686949749
230785,250000,2013-11-01,2015-08-01,.net developer,Pune,f,1990,85.67,latur board,2007,75.67,state,2,B.Tech/B.E.,CS,66.67,Maharashtra,1970,464,475,445,0.735795709224656,475,0,0,0,0,0,0,0.51,0.1888,-0.344,0.0623,0.3444,2,1970,17,20,461.3333333333333,183.56333333333333,43.832991101984945,52.607863638565306
308245,350000,2013-08-01,2015-04-01,software developer,Noida,m,1990,79.5,up board,2007,77.8,state,2,B.Tech/B.E.,CS,69.88,Uttar Pradesh,1970,535,404,535,0.670743151433127,455,0,0,0,0,0,0,-0.880999999999999,0.3448,-0.0537,-0.5253,0.8183,2,1970,17,20,491.3333333333333,180.59333333333333,43.58110882956879,54.450184157203445
1128210,120000,2013-05-01,2014-02-01,quality assurance tester,chennai,m,1989,64.0,state board,2007,71.0,state,2,MCA,CS,68.0,Tamil Nadu,1970,405,505,440,0.622642915849938,365,0,407,0,0,0,0,1.4208,-0.6201,0.4711,-2.0092,-1.4356,1,1970,18,19,450.0,157.66666666666666,43.32922655715264,58.759941304485444
46790,185000,2011-10-01,2024-03-25,junior research fellow,Chennai,m,1989,94.0,state board,2006,83.0,state,2,B.Tech/B.E.,EC,69.0,Tamil Nadu,1970,495,455,495,0.229481754911755,415,266,0,0,0,0,0,-0.7264,-0.5913,1.9782,-0.0552,1.2923,13,1970,17,19,481.6666666666667,200.0,41.74674880219028,59.72427974831608
578364,150000,2014-05-01,2024-03-25,desktop support technician,Noida,m,1989,73.2,cbse,2007,74.6,cbse,2,B.Tech/B.E.,CS,76.75,Bihar,1970,450,560,470,0.735795709224656,475,0,0,0,0,0,0,0.5591,-0.6201,-0.4511,-0.4879,0.2889,10,1970,18,19,493.3333333333333,173.38333333333335,44.328542094455855,55.182142879676846
922658,220000,2014-08-01,2015-04-01,junior engineer,Noida ,f,1992,62.6,icse,2010,68.04,icse,2,B.Tech/B.E.,CS,71.1,Punjab,1970,545,495,415,0.356536487724475,425,0,346,0,0,0,0,-0.3027,0.7119,-1.6807,-0.1076,0.8637,1,1970,18,22,485.0,154.34,44.580424366872,61.38152419880803
793197,120000,2014-08-01,2015-04-01,java software engineer,Pune,m,1988,65.41,state board,2008,77.81,state,2,MCA,CS,74.32,Maharashtra,1970,360,410,385,0.793580614548506,495,0,0,0,0,0,0,-0.159,-0.4536,0.4711,0.5262,-0.0943,1,1970,20,18,385.0,167.99333333333334,44.580424366872,47.40170449031627
942093,240000,2014-08-01,2024-03-25,software developer,Hyderabad,f,1992,82.0,cbse,2010,83.3,state,2,B.Tech/B.E.,CS,76.97,Telangana,1970,545,450,530,0.704090412131314,465,0,0,0,0,0,0,0.99,1.2114,0.7785,0.3995,0.6721,10,1970,18,22,508.3333333333333,190.95666666666668,44.580424366872,56.43195480717305
1078108,325000,2014-02-01,2024-03-25,systems engineer,Mangalore,f,1991,90.0,state board,2009,89.26,state,2,B.Tech/B.E.,EC,71.0,Kerala,1970,605,545,585,0.783303536670298,0,388,0,0,0,388,0,0.8463,0.3789,1.0859,-1.7556,-0.0943,10,1970,18,21,578.3333333333334,202.92666666666665,44.0848733744011,69.50091510978774
226017,305000,2013-04-01,2024-03-25,assistant manager,New Delhi,m,1989,83.2,cbse,2007,61.4,cbse,2,B.Tech/B.E.,ME,58.0,Karnataka,1970,515,445,565,0.206710618336758,0,0,0,313,0,0,0,-1.1901,0.6568,0.2366,-0.2902,-0.2875,11,1970,18,19,508.3333333333333,163.93333333333334,43.24709103353867,51.333659297489326
536761,360000,2013-09-01,2024-03-25,assistant system engineer,Bengaluru,m,1991,80.0,bse,2008,63.83,state,2,B.Tech/B.E.,CS,76.44,Orissa,1970,500,555,470,0.942116551485008,575,0,0,0,0,0,0,-0.4173,0.8128,-1.5051,0.0623,-0.5245,11,1970,17,21,508.3333333333333,169.30999999999997,43.66598220396988,58.65706857245983
307997,145000,2013-11-01,2015-05-01,software developer,Pune,m,1988,57.5,up,2004,68.8,state,2,MCA,CS,67.8,Uttar Pradesh,1970,355,265,465,0.563267823666597,425,0,0,0,0,0,0,0.3555,-0.9033,-1.0697,0.5323,-1.3934,2,1970,16,18,361.6666666666667,148.9,43.832991101984945,43.283373777982284
225973,400000,2013-05-01,2015-04-01,cnc programmer,Bengaluru,m,1990,72.0,cbse,2007,73.6,cbse,2,B.Tech/B.E.,ME,72.19,Karnataka,1970,404,495,554,0.755375120895548,0,0,0,446,0,0,0,-0.2628,0.6568,-1.6502,-1.1128,0.5024,2,1970,17,20,484.3333333333333,169.66333333333333,43.32922655715264,53.57205315492905
1083259,325000,2015-02-01,2024-03-25,system engineer,Mysore,m,1993,91.62,state board,2010,74.71,state,2,B.Tech/B.E.,CS,72.9,West Bengal,1970,605,485,655,0.622642915849938,465,0,407,0,0,0,0,0.4155,0.7119,0.4711,-1.2486,0.6721,9,1970,17,23,581.6666666666666,190.63,45.08418891170431,71.8810957724316
320536,490000,2012-06-01,2015-04-01,programmer,Chennai,m,1990,88.16,ssc,2008,92.5,state,2,B.Tech/B.E.,CS,61.2,Andhra Pradesh,1970,495,575,625,0.98374996654107,635,0,0,0,0,0,0,1.4374,1.9048,0.9623,0.4442,0.5024,3,1970,18,20,565.0,201.06,42.41478439425051,64.64672934100163
678842,240000,2013-09-01,2024-03-25,hr generalist,New Delhi,m,1989,65.5,state board,2007,66.0,state,2,B.Tech/B.E.,CS,68.58,Uttar Pradesh,1970,675,580,515,0.622642915849938,0,0,0,0,0,0,0,0.1282,-0.2871,-0.2974,-0.1076,-0.4776,11,1970,18,19,590.0,154.36,43.66598220396988,49.88606825560305
449899,150000,2012-08-01,2013-09-01,software developer,Lucknow,m,1990,79.0,up board,2007,83.4,state,2,B.Tech/B.E.,CS,73.3,Uttar Pradesh,1970,425,515,595,0.600057182338341,435,0,0,0,0,0,0,1.4374,0.9688,0.8171,0.4442,0.9763,1,1970,17,20,511.6666666666667,186.83333333333331,42.58179329226557,55.751447410909385
830982,325000,2014-07-01,2024-03-25,systems engineer,Hyderabad,m,1992,88.4,cbse,2010,61.8,cbse,1,B.Tech/B.E.,EC,75.5,Delhi,1970,475,415,415,0.758379883023504,0,324,0,0,473,0,0,-0.8772,1.5444,1.2396,-1.1218,1.247,10,1970,18,22,435.0,175.36666666666665,44.49555099247091,58.74521994831718
1088859,75000,2014-09-01,2024-03-25,trainee software engineer,Lucknow,m,1992,82.4,icse,2010,81.2,icse,2,B.Tech/B.E.,CS,69.0,Uttar Pradesh,1970,535,470,585,0.622642915849938,385,0,407,0,0,0,0,0.99,1.0449,0.6248,-0.8682,-1.6273,10,1970,18,22,530.0,186.6,44.6652977412731,65.8446338992355
358631,375000,2013-04-01,2024-03-25,software engineer,hyderabad,f,1990,83.0,mp,2008,82.0,state,2,B.Tech/B.E.,CS,73.5,Madhya Pradesh,1970,485,465,565,0.765673581234011,485,0,0,0,0,0,0,-2.4266,-1.0593,-2.0856,-0.4078,-1.2354,11,1970,18,20,505.0,189.5,43.24709103353867,56.54470809343356
1081649,150000,2014-02-01,2014-04-01,mechanical design engineer,Kolkata,f,1989,72.5,state board,2007,53.2,state,2,B.Tech/B.E.,ME,68.0,West Bengal,1970,510,495,405,0.829584599793067,0,0,0,469,0,0,0,0.1282,-0.4536,0.3174,0.9066,-0.0943,0,1970,18,19,470.0,148.36666666666667,44.0848733744011,52.37387645326049
1001419,450000,2014-06-01,2024-03-25,software developer,Bengaluru,m,1992,93.0,state board,2010,94.0,state,2,B.Tech/B.E.,CS,80.0,Telangana,1970,525,470,570,0.978799292641428,525,0,561,0,0,0,0,0.4155,-0.7866,-0.2974,0.9066,-0.2859,10,1970,18,22,521.6666666666666,213.66666666666663,44.41341546885695,73.54672944955934
991158,180000,2015-02-01,2015-07-01,test engineer,bangalore,f,1992,92.32,state board,2010,84.5,state,2,B.Tech/B.E.,EC,83.0,Karnataka,1970,500,375,310,0.493596387301038,375,324,376,0,0,0,0,1.7081,1.2114,0.1637,-1.1218,1.247,0,1970,18,22,395.0,204.48666666666665,45.08418891170431,63.62599469511855
922259,375000,2014-05-01,2015-05-01,application developer,Chennai,m,1993,92.0,state board,2010,90.0,state,2,B.Tech/B.E.,CS,75.0,Tamil Nadu,1970,535,630,515,0.911395278391328,505,0,500,0,0,0,0,1.5644,-0.4536,1.3933,-2.643,1.247,1,1970,17,23,560.0,207.0,44.328542094455855,74.06896639044999
322685,325000,2013-05-01,2024-03-25,software developer,KOLKATA,m,1990,87.0,cbse,2008,73.0,cbse,2,B.Tech/B.E.,CS,75.0,Orissa,1970,685,395,464,0.563267823666597,425,0,0,0,0,0,0,-1.3447,0.0328,-0.4891,0.2973,0.0284,11,1970,18,20,514.6666666666666,185.0,43.32922655715264,55.67033420689356
955394,180000,2014-10-01,2024-03-25,software engineer,Noida,f,1994,74.0,state board,2010,78.0,state,2,B.Tech/B.E.,CS,75.0,Uttar Pradesh,1970,415,545,510,0.486747008438193,335,0,376,0,0,0,0,1.2772,1.2114,0.01,-1.1218,0.4805,10,1970,16,24,490.0,177.0,44.747433264887064,60.85395139419107
342106,500000,2012-01-01,2024-03-25,senior systems engineer,Pune,f,1990,77.0,icse,2008,73.67,icse,2,B.Tech/B.E.,CS,79.0,Uttarakhand,1970,585,625,555,0.670743151433127,455,0,0,0,0,0,0,0.0464,0.8128,-1.3599,-0.17277,0.1864,12,1970,18,20,588.3333333333334,177.00333333333336,41.998631074606436,61.987248519918744
690389,180000,2013-02-01,2024-03-25,java developer,Bengaluru,m,1991,79.0,state board,2009,69.0,state,2,B.Tech/B.E.,CS,62.0,Tamil Nadu,1970,500,475,385,0.377551419424541,375,0,0,0,0,0,0,-0.8772,0.5454,1.8543,2.6814,-1.0524,11,1970,18,21,453.3333333333333,168.66666666666666,43.08555783709788,49.040966703164145
326612,160000,2014-08-01,2024-03-25,android developer,New Delhi,m,1990,87.6,mp board,2008,86.4,state,2,B.Tech/B.E.,CS,73.12,Madhya Pradesh,1970,325,325,405,0.21678548596901,325,0,0,0,0,0,0,-1.9629,-0.0842,-0.598,1.00233,-0.2875,10,1970,18,20,351.6666666666667,198.3733333333333,44.580424366872,41.1883157070463
1127268,300000,2014-05-01,2014-10-01,software engineer,chennai,m,1991,68.0,cbse,2009,72.0,cbse,2,B.Tech/B.E.,CS,70.0,Tamil Nadu,1970,440,425,415,0.622642915849938,455,0,407,0,0,0,0,-0.5899,-0.6201,0.1637,0.1459,-0.6692,0,1970,18,21,426.6666666666667,163.33333333333334,44.328542094455855,59.43183077574782
283546,200000,2011-12-01,2012-12-01,business analyst,New Delhi,m,1989,84.2,cbse,2006,78.2,cbse,2,B.Tech/B.E.,EC,72.52,Uttar Pradesh,1970,665,575,645,0.824666400671332,0,400,0,0,0,526,0,1.1283,1.1248,-0.0537,-1.1128,-0.1295,1,1970,17,19,628.3333333333334,186.57333333333327,41.91375770020534,76.71132861670294
670213,180000,2013-08-01,2024-03-25,engineer,Bengaluru,m,1991,69.83,state board,2008,53.85,state,2,B.Tech/B.E.,CS,66.88,Rajasthan,1970,450,410,400,0.377551419424541,375,0,0,0,0,0,0,-0.159,0.0459,0.01,0.2727,0.4805,11,1970,17,21,420.0,145.97333333333333,43.58110882956879,46.20664898610079
